accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
CY146916.1	A/chicken/Jiangsu/S002/2013	H7N9	2013-04-16	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia	E1 passage(s)	1683
CY146924.1	A/chicken/Jiangsu/SC035/2013	H7N9	2013-04-16	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia	E1 passage(s)	1683
CY146932.1	A/chicken/Jiangsu/SC099/2013	H7N9	2013-04-16	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia	E1 passage(s)	1683
CY146940.1	A/chicken/Jiangsu/SC537/2013	H7N9	2013-04-16	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia	E1 passage(s)	1683
CY147060.1	A/duck/Anhui/SC702/2013	H7N9	2013-04-16	Anatidae	8830	avian	Anseriformes	China: Anhui	Asia	E1 passage(s)	1683
CY147068.1	A/duck/Zhejiang/SC410/2013	H7N9	2013-04-16	Anatidae	8830	avian	Anseriformes	China: Zhejiang	Asia	E1 passage(s)	1683
KF609503.1	A/Shanghai/MH01/2013	H7N9	2013-04-17	Homo sapiens	9606	human	Primates	China	Asia		1683
CY147196.1	A/wild pigeon/Jiangsu/SD001/2013	H7N9	2013-04-17	Columbidae	8930	avian	Columbiformes	China: Jiangsu	Asia	E1 passage(s)	1683
KF226113.1	A/Jiangsu/1/2013	H7N9	2013-04-20	Homo sapiens	9606	human	Primates	China	Asia		1683
KF278745.1	A/Jiangsu/1/2013	H7N9	2013-04-20	Homo sapiens	9606	human	Primates	China	Asia		1683
CY147164.1	A/homing pigeon/Jiangsu/SD184/2013	H7N9	2013-04-20	Columbidae	8930	avian	Columbiformes	China: Jiangsu	Asia	E1 passage(s)	1683
CY147036.1	A/chicken/Zhejiang/SD007/2013	H7N9	2013-04-22	Gallus gallus	9031	avian	Galliformes	China: Zhejiang	Asia	E1 passage(s)	1683
KC994453.1	A/Fujian/1/2013	H7N9	2013-04-24	Homo sapiens	9606	human	Primates	China	Asia		1683
KF261988.1	A/Nanchang/1/2013	H7N9	2013-04-24	Homo sapiens	9606	human	Primates	China	Asia		1683
CY147084.1	A/environment/Henan/SC232/2013	H7N9	2013-04-24					China: Henan	Asia	E1 passage(s)	1683
CY147092.1	A/environment/Henan/SD429/2013	H7N9	2013-04-24					China: Henan	Asia	E1 passage(s)	1683
KF150616.1	A/Xuzhou/1/2013	H7N9	2013-04-25	Homo sapiens	9606	human	Primates	China	Asia		1683
KF667746.1	A/environment/Guangdong/25/2013	H7N9	2013-04-26					China	Asia		1683
KF667751.1	A/environment/Guangdong/30/2013	H7N9	2013-04-26					China	Asia		1683
KF420297.1	A/Changsha/2/2013	H7N9	2013-04-29	Homo sapiens	9606	human	Primates	China	Asia		1710
CY147076.1	A/environment/Fujian/SC337/2013	H7N9	2013-04-30					China: Fujian	Asia	E1 passage(s)	1683
KF997831.1	A/Shanghai/5190T/2013	H7N9	2013-05	Homo sapiens	9606	human	Primates	China	Asia		1713
MW265105.1	A/chicken/Jiangsu/WJ110/2013	H7N9	2013-05-01	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
MW265104.1	A/chicken/Jiangsu/WJ112/2013	H7N9	2013-05-01	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
KT777825.1	A/ostrich/South Africa/BDR/2013	H7N7	2013-05-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1694
CY146908.1	A/chicken/Guangdong/SD641/2013	H7N9	2013-05-03	Gallus gallus	9031	avian	Galliformes	China: Guangdong	Asia	E1 passage(s)	1683
CY146948.1	A/chicken/Jiangxi/SD001/2013	H7N9	2013-05-03	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia	E1 passage(s)	1683
CY147100.1	A/environment/Shandong/SD038/2013	H7N9	2013-05-03					China: Shandong	Asia	E1 passage(s)	1683
CY147108.1	A/environment/Shandong/SD039/2013	H7N9	2013-05-03					China: Shandong	Asia	E1 passage(s)	1683
CY147116.1	A/environment/Shandong/SD049/2013	H7N9	2013-05-03					China: Shandong	Asia	E1 passage(s)	1683
KJ395947.1	A/chicken/Guangdong/G1/2013	H7N9	2013-05-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KJ395948.1	A/chicken/Guangdong/G2/2013	H7N9	2013-05-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KJ395949.1	A/chicken/Guangdong/G3/2013	H7N9	2013-05-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP412424.1	A/chicken/Hangzhou/174/2013	H7N9	2013-05-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1732
KJ508890.1	A/tree sparrow/Shanghai/01/2013	H7N9	2013-05-09	Passer montanus	9160	avian	Passeriformes	China	Asia		1683
KF609527.1	A/tree sparrow/Shanghai/01/2013	H7N9	2013-05-09	Passer montanus	9160	avian	Passeriformes	China	Asia		1683
OL369973.1	A/wild duck/Victoria/13-0906-28/2013	H7N9	2013-05-09	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Victoria	Oceania		1683
KJ395945.1	A/chicken/Guangdong/3135/2013	H7N9	2013-05-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KJ395946.1	A/chicken/Guangdong/3640/2013	H7N9	2013-05-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KJ395950.1	A/chicken/Guangdong/SD1/2013	H7N9	2013-05-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KT777860.1	A/ostrich/South Africa/IMP/2013	H7N7	2013-06-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1757
KJ415825.1	A/chicken/Guangzhou/1/2013	H7N9	2013-07-12	Gallus gallus	9031	avian	Galliformes	China: Guangzhou	Asia		1683
KP861978.1	A/environment/Hebei/1/2013	H7N9	2013-07-20					China	Asia		1683
MF630549.1	A/environment/Hebei/SC069/2013	H7N9	2013-07-22					China	Asia		1683
KP416700.1	A/duck/Jiangxi/18644/2013	H7N3	2013-08-04	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416708.1	A/duck/Jiangxi/18666/2013	H7N3	2013-08-04	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KF667739.1	A/Huizhou/01/2013	H7N9	2013-08-08	Homo sapiens	9606	human	Primates	China	Asia		1683
KF662943.1	A/Guangdong/1/2013	H7N9	2013-08-10	Homo sapiens	9606	human	Primates	China: Huizhou	Asia		1683
MF630005.1	A/chicken/Guangdong/SC086/2013	H7N9	2013-08-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630013.1	A/chicken/Guangdong/SC092/2013	H7N9	2013-08-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP416716.1	A/duck/Jiangxi/20151/2013	H7N3	2013-08-25	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416724.1	A/duck/Jiangxi/20161/2013	H7N3	2013-08-25	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416732.1	A/duck/Jiangxi/20189/2013	H7N3	2013-08-25	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416740.1	A/duck/Jiangxi/20674/2013	H7N3	2013-09-01	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416748.1	A/duck/Jiangxi/20717/2013	H7N3	2013-09-01	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KF918337.1	A/Italy/3/2013	H7N7	2013-09-07	Homo sapiens	9606	human	Primates	Italy	Europe		1707
KJ527614.1	A/blue-winged teal/Ohio/13OS1770/2013	H7N3	2013-09-07	Spatula discors	75842	avian	Anseriformes	USA: OH	North America		1706
KP416774.1	A/duck/Jiangxi/21213/2013	H7N3	2013-09-08	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416782.1	A/duck/Jiangxi/21224/2013	H7N3	2013-09-08	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KJ527622.1	A/American green-winged teal/Ohio/13OS1769/2013	H7N2	2013-09-13	Anas carolinensis	75836	avian	Anseriformes	USA: OH	North America		1706
KJ568001.1	A/American green-winged teal/Ohio/13OS1777/2013	H7N3	2013-09-14	Anas carolinensis	75836	avian	Anseriformes	USA: OH	North America		1706
KJ568385.1	A/blue-winged teal/Ohio/13OS1773/2013	H7N3	2013-09-14	Spatula discors	75842	avian	Anseriformes	USA: OH	North America		1706
KP416790.1	A/duck/Jiangxi/21694/2013	H7N3	2013-09-15	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416807.1	A/duck/Jiangxi/21710/2013	H7N3	2013-09-15	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KJ567945.1	A/blue-winged teal/Ohio/13OS2037/2013	H7N1	2013-09-16	Spatula discors	75842	avian	Anseriformes	USA: OH	North America		1706
KY131096.1	A/northern pintail/Alaska/568/2013	H7N3	2013-09-20	Anas acuta	28680	avian	Anseriformes	USA: Izembek National Wildlife Refuge, Alaska	North America		1706
KJ568345.1	A/blue-winged teal/Iowa/13OS2316/2013	H7N3	2013-09-21	Spatula discors	75842	avian	Anseriformes	USA: IA	North America		1706
KJ568393.1	A/American green-winged teal/Wisconsin/13OS3468/2013	H7N3	2013-09-29	Anas carolinensis	75836	avian	Anseriformes	USA: WI	North America		1706
KP416823.1	A/duck/Jiangxi/22676/2013	H7N3	2013-09-29	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416831.1	A/duck/Jiangxi/22686/2013	H7N3	2013-09-29	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416839.1	A/duck/Jiangxi/22693/2013	H7N3	2013-09-29	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416847.1	A/duck/Jiangxi/22710/2013	H7N3	2013-09-29	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KX509956.1	A/Guangdong/6/2013	H7N9	2013-10	Homo sapiens	9606	human	Primates	China	Asia		1683
KF922737.1	A/environment/Shenzhen/1/2013	H7N9	2013-10					China	Asia		1665
LC339635.1	A/duck/Hokkaido/W19/2013	H7N2	2013-10-02	Anseriformes	8826	avian	Anseriformes	Japan:Hokkaido	Asia		1716
LC018981.1	A/duck/Hokkaido/W19/2013	H7N2	2013-10-02	Anseriformes	8826	avian	Anseriformes	Japan: Hokkaido, Wakkanai, Lake Ohnuma	Asia		1698
LC018982.1	A/duck/Hokkaido/W20/2013	H7N2	2013-10-02	Anseriformes	8826	avian	Anseriformes	Japan: Hokkaido, Wakkanai, Lake Ohnuma	Asia		1698
KP416855.1	A/duck/Jiangxi/22998/2013	H7N3	2013-10-06	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
LC018983.1	A/duck/Hokkaido/W57/2013	H7N2	2013-10-11	Anseriformes	8826	avian	Anseriformes	Japan: Hokkaido, Wakkanai, Lake Ohnuma	Asia		1698
KP417058.1	A/duck/Jiangxi/23510/2013	H7N3	2013-10-13	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
LC018984.1	A/duck/Hokkaido/WZ15/2013	H7N2	2013-10-18	Anseriformes	8826	avian	Anseriformes	Japan: Hokkaido, Wakkanai, Lake Ohnuma	Asia		1698
LC018985.1	A/duck/Hokkaido/WZ77/2013	H7N2	2013-10-18	Anseriformes	8826	avian	Anseriformes	Japan: Hokkaido, Wakkanai, Lake Ohnuma	Asia		1698
KP413726.1	A/chicken/Shaoxing/2417/2013	H7N9	2013-10-20	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP413734.1	A/chicken/Huzhou/3765/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413742.1	A/chicken/Huzhou/3791/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413750.1	A/chicken/Huzhou/3802/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413758.1	A/chicken/Huzhou/3916/2013	H7N3	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413786.1	A/chicken/Huzhou/4045/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413794.1	A/chicken/Huzhou/4067/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413811.1	A/chicken/Huzhou/4073/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413819.1	A/chicken/Huzhou/4074/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413837.1	A/chicken/Huzhou/4076/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413864.1	A/chicken/Huzhou/4083/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413872.1	A/chicken/Huzhou/4141/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413880.1	A/chicken/Huzhou/4169/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413915.1	A/duck/Huzhou/4227/2013	H7N7	2013-10-24	Anatidae	8830	avian	Anseriformes	China: Huzhou, Zhejiang	Asia		1683
KP413932.1	A/duck/Huzhou/4268/2013	H7N7	2013-10-24	Anatidae	8830	avian	Anseriformes	China: Huzhou, Zhejiang	Asia		1683
KP413907.1	A/silkie chicken/Huzhou/4213/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413940.1	A/chicken/Jiaxing/4490/2013	H7N9	2013-10-25	Gallus gallus	9031	avian	Galliformes	China: Jiaxing, Zhejiang	Asia		1683
KP413958.1	A/chicken/Shaoxing/5086/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP413966.1	A/chicken/Shaoxing/5087/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP413982.1	A/chicken/Shaoxing/5136/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP413990.1	A/chicken/Shaoxing/5146/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP413998.1	A/chicken/Shaoxing/5186/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP414006.1	A/chicken/Shaoxing/5201/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP414014.1	A/chicken/Shaoxing/5224/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP414022.1	A/chicken/Shaoxing/5227/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP413974.1	A/silkie chicken/Shaoxing/5130/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP414030.1	A/silkie chicken/Shaoxing/5235/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP414048.1	A/chicken/Shaoxing/5479/2013	H7N9	2013-10-29	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
KP414056.1	A/duck/Shaoxing/5516/2013	H7N3	2013-10-29	Anatidae	8830	avian	Anseriformes	China: Shaoxing, Zhejiang	Asia		1683
KP416903.1	A/duck/Jiangxi/28843/2013	H7N3	2013-11-10	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
CY207030.1	A/yellow-billed teal/Chile/9/2013	H7N6	2013-11-13	Anas flavirostris	75845	avian	Anseriformes	Chile	South America	Egg Passage 1 passage(s)	1697
KP416911.1	A/duck/Jiangxi/29344/2013	H7N3	2013-11-17	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KX061800.1	A/duck/Jiangxi/S4770/2013	H7N7	2013-11-19	Anatidae	8830	avian	Anseriformes	China	Asia		1683
KP417078.1	A/duck/Jiangxi/26175/2013	H7N3	2013-11-22	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KF952508.1	A/Hong Kong/470129/2013	H7N9	2013-11-30	Homo sapiens	9606	human	Primates	China: Hong Kong	Asia		1726
KX523685.1	A/Guangdong/7/2013	H7N9	2013-12	Homo sapiens	9606	human	Primates	China	Asia		1683
KM879322.1	A/chicken/Zhejiang/DTID-ZJU06/2013	H7N9	2013-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP416919.1	A/duck/Jiangxi/31028/2013	H7N3	2013-12-01	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
KP416927.1	A/duck/Jiangxi/31045/2013	H7N3	2013-12-01	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
MF630373.1	A/chicken/Zhejiang/S4008/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630381.1	A/chicken/Zhejiang/S4017/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630397.1	A/chicken/Zhejiang/S4071/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630405.1	A/chicken/Zhejiang/S4079/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630413.1	A/chicken/Zhejiang/S4135/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630421.1	A/chicken/Zhejiang/S4168/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP285509.1	A/duck/Jiangxi/32213/2013	H7N6	2013-12-08	Anatidae	8830	avian	Anseriformes	China: Jiangxi	Asia		1683
KP414194.1	A/chicken/Shenzhen/801/2013	H7N9	2013-12-09	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413198.1	A/chicken/Shenzhen/898/2013	H7N9	2013-12-09	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
MF682643.1	A/mallard duck/Netherlands/11/2013	H7N7	2013-12-09	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KP413206.1	A/silkie chicken/Shenzhen/918/2013	H7N9	2013-12-09	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413214.1	A/silkie chicken/Shenzhen/919/2013	H7N9	2013-12-09	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413166.1	A/chicken/Shenzhen/727/2013	H7N9	2013-12-10	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413174.1	A/chicken/Shenzhen/742/2013	H7N9	2013-12-10	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413182.1	A/chicken/Shenzhen/747/2013	H7N9	2013-12-10	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413190.1	A/chicken/Shenzhen/749/2013	H7N9	2013-12-10	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KX979399.1	A/mallard duck/Netherlands/13/2013	H7N7	2013-12-10	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KP413232.1	A/chicken/Shenzhen/1665/2013	H7N9	2013-12-12	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413240.1	A/chicken/Shenzhen/2110/2013	H7N9	2013-12-13	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413273.1	A/chicken/Shenzhen/2201/2013	H7N9	2013-12-13	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413281.1	A/chicken/Shenzhen/2293/2013	H7N9	2013-12-13	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413257.1	A/silkie chicken/Shenzhen/2134/2013	H7N9	2013-12-13	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413265.1	A/silkie chicken/Shenzhen/2139/2013	H7N9	2013-12-13	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KJ023067.1	A/Guangdong/03/2013	H7N9	2013-12-15	Homo sapiens	9606	human	Primates	China	Asia		1711
KP417103.1	A/wild bird/Jiangxi/34458/2013	H7N7	2013-12-15	Aves	8782	avian		China: Nanchang, Jiangxi	Asia		1683
KP417111.1	A/wild bird/Jiangxi/34503/2013	H7N7	2013-12-15	Aves	8782	avian		China: Nanchang, Jiangxi	Asia		1683
KP417119.1	A/wild bird/Jiangxi/35982/2013	H7N7	2013-12-15	Aves	8782	avian		China: Nanchang, Jiangxi	Asia		1683
KJ023074.1	A/Guangdong/04/2013	H7N9	2013-12-16	Homo sapiens	9606	human	Primates	China	Asia		1711
KJ023082.1	A/Guangdong/05/2013	H7N9	2013-12-17	Homo sapiens	9606	human	Primates	China	Asia		1711
KP413289.1	A/chicken/Dongguan/2912/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413305.1	A/chicken/Dongguan/3112/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413313.1	A/chicken/Dongguan/3141/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413321.1	A/chicken/Dongguan/3145/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413329.1	A/chicken/Dongguan/3146/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413345.1	A/chicken/Dongguan/3219/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
MF630061.1	A/chicken/Guangdong/SD015/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP413297.1	A/silkie chicken/Dongguan/3049/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413337.1	A/silkie chicken/Dongguan/3166/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413371.1	A/silkie chicken/Dongguan/3275/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413379.1	A/silkie chicken/Dongguan/3281/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413387.1	A/silkie chicken/Dongguan/3284/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413395.1	A/chicken/Dongguan/3418/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413403.1	A/chicken/Dongguan/3438/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413411.1	A/chicken/Dongguan/3464/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413419.1	A/chicken/Dongguan/3487/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413427.1	A/chicken/Dongguan/3488/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413435.1	A/chicken/Dongguan/3491/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413483.1	A/chicken/Dongguan/3544/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413491.1	A/chicken/Dongguan/3563/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413499.1	A/chicken/Dongguan/3582/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413563.1	A/chicken/Dongguan/3894/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413571.1	A/chicken/Dongguan/3917/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413579.1	A/chicken/Dongguan/3935/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413587.1	A/chicken/Dongguan/3945/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413595.1	A/chicken/Dongguan/3972/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413619.1	A/chicken/Dongguan/4037/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP414219.1	A/chicken/Dongguan/4040/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413627.1	A/chicken/Dongguan/4048/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413635.1	A/chicken/Dongguan/4063/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP414211.1	A/chicken/Dongguan/4064/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413643.1	A/chicken/Dongguan/4094/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413651.1	A/chicken/Dongguan/4102/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413659.1	A/chicken/Dongguan/4114/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP414186.1	A/chicken/Dongguan/4119/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413700.1	A/chicken/Dongguan/4195/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
