accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
CY192339.1	A/Anhui/1-YK_RG87/2013	H7N9	2013								1708
CY192347.1	A/Anhui/1-YK_RG88/2013	H7N9	2013								1708
CY192379.1	A/Anhui/1-YK_RG92/2013	H7N9	2013								1708
CY192403.1	A/Anhui/1-YK_RG95/2013	H7N9	2013								1708
CY192435.1	A/Anhui/1-YK_RG99/2013	H7N9	2013								1708
CY181529.1	A/Anhui/DEWH72-03/2013	H7N9	2013	Homo sapiens	9606	human	Primates	China: Anhui	Asia	2 ferrets passage passage(s)	1732
KP185941.1	A/chicken/Henan/120/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185942.1	A/chicken/Henan/141/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP185946.1	A/chicken/Henan/97/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259060.1	A/chicken/Rizhao/865/2013	H7N9	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259017.1	A/chicken/Wenzhou/275/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259018.1	A/chicken/Wenzhou/279/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259019.1	A/chicken/Wenzhou/305/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259025.1	A/chicken/Wenzhou/634/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
AB813057.1	A/duck/Chiba/25-51-15/2013	H7N1	2013	Anas platyrhynchos	8839	avian	Anseriformes	Japan	Asia		1659
KF259041.1	A/pigeon/Wenzhou/559/2013	H7N7	2013	Columbidae	8930	avian	Columbiformes	China	Asia		1683
KF259035.1	A/silkie chicken/Wenzhou/792/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259015.1	A/silkie chicken/Wenzhou/793/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259050.1	A/silkie chicken/Wenzhou/800/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF259046.1	A/silkie chicken/Wenzhou/806/2013	H7N7	2013	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
CY205171.1	A/mallard/Maryland/12OS3628/2013	H7N3	2013-01-09	Anas platyrhynchos	8839	avian	Anseriformes	USA: Maryland	North America	Egg1 passage(s)	1706
CY205179.1	A/mallard/Maryland/12OS3629/2013	H7N3	2013-01-09	Anas platyrhynchos	8839	avian	Anseriformes	USA: Maryland	North America	Egg1 passage(s)	1706
CY205187.1	A/mallard/Maryland/12OS3630/2013	H7N3	2013-01-09	Anas platyrhynchos	8839	avian	Anseriformes	USA: Maryland	North America	Egg1 passage(s)	1706
KX978524.1	A/mallard duck/Netherlands/1/2013	H7N7	2013-01-26	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
OL371231.1	A/wild duck/Victoria/13-0225-38/2013	H7N9	2013-01-30	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Victoria	Oceania		1683
KR077940.1	A/redhead/Ohio/13OS0406/2013	H7N3	2013-02	Aythya americana	30385	avian	Anseriformes	USA: Ohio	North America		1706
KF500922.1	A/Zhejiang/DTID-ZJU02/2013	H7N9	2013-04	Homo sapiens	9606	human	Primates	China	Asia		1732
KF055470.1	A/Zhejiang/HZ1/2013	H7N9	2013-04	Homo sapiens	9606	human	Primates	China	Asia		1683
KF542876.1	A/chicken/Shanghai/017/2013	H7N9	2013-04	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KF001513.1	A/Hangzhou/2/2013	H7N9	2013-04-01	Homo sapiens	9606	human	Primates	China: Hangzhou	Asia		1683
KT777870.1	A/ostrich/South Africa/KRB/2013	H7N7	2013-04-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1694
KT777933.1	A/ostrich/South Africa/SVT/2013	H7N7	2013-04-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1694
KF918659.1	A/Shanghai/CN02/2013	H7N9	2013-04-02	Homo sapiens	9606	human	Primates	China	Asia		1710
CY146956.1	A/chicken/Shanghai/S1053/2013	H7N9	2013-04-03	Gallus gallus	9031	avian	Galliformes	China: Shanghai	Asia	E1 passage(s)	1683
KT779566.1	A/chicken/Wuxi/04030201/2013	H7N9	2013-04-03	Gallus gallus	9031	avian	Galliformes	China	Asia		1732
CY147188.1	A/pigeon/Shanghai/S1423/2013	H7N9	2013-04-03	Columbidae	8930	avian	Columbiformes	China: Shanghai	Asia	E1 passage(s)	1683
KT779573.1	A/duck/Wuxi/0405006/2013	H7N9	2013-04-05	Anatidae	8830	avian	Anseriformes	China	Asia		1732
KP455978.1	A/goose/Jiangsu/1027/2013	H7N9	2013-04-06	Anatidae	8830	avian	Anseriformes	China	Asia		1732
KF007108.1	A/Suzhou/3/2013	H7N9	2013-04-09	Homo sapiens	9606	human	Primates	China	Asia		1683
MF145837.1	A/mallard duck/Netherlands/23/2013	H7N3	2013-04-09	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
CY146916.1	A/chicken/Jiangsu/S002/2013	H7N9	2013-04-16	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia	E1 passage(s)	1683
CY147068.1	A/duck/Zhejiang/SC410/2013	H7N9	2013-04-16	Anatidae	8830	avian	Anseriformes	China: Zhejiang	Asia	E1 passage(s)	1683
CY147084.1	A/environment/Henan/SC232/2013	H7N9	2013-04-24					China: Henan	Asia	E1 passage(s)	1683
CY147076.1	A/environment/Fujian/SC337/2013	H7N9	2013-04-30					China: Fujian	Asia	E1 passage(s)	1683
KT777825.1	A/ostrich/South Africa/BDR/2013	H7N7	2013-05-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1694
CY147108.1	A/environment/Shandong/SD039/2013	H7N9	2013-05-03					China: Shandong	Asia	E1 passage(s)	1683
CY147116.1	A/environment/Shandong/SD049/2013	H7N9	2013-05-03					China: Shandong	Asia	E1 passage(s)	1683
KJ508890.1	A/tree sparrow/Shanghai/01/2013	H7N9	2013-05-09	Passer montanus	9160	avian	Passeriformes	China	Asia		1683
OL369973.1	A/wild duck/Victoria/13-0906-28/2013	H7N9	2013-05-09	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Victoria	Oceania		1683
KJ395950.1	A/chicken/Guangdong/SD1/2013	H7N9	2013-05-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KT777860.1	A/ostrich/South Africa/IMP/2013	H7N7	2013-06-01	Struthio camelus	8801	avian	Struthioniformes	South Africa	Africa		1757
MF630549.1	A/environment/Hebei/SC069/2013	H7N9	2013-07-22					China	Asia		1683
KF918337.1	A/Italy/3/2013	H7N7	2013-09-07	Homo sapiens	9606	human	Primates	Italy	Europe		1707
KJ527614.1	A/blue-winged teal/Ohio/13OS1770/2013	H7N3	2013-09-07	Spatula discors	75842	avian	Anseriformes	USA: OH	North America		1706
KJ527622.1	A/American green-winged teal/Ohio/13OS1769/2013	H7N2	2013-09-13	Anas carolinensis	75836	avian	Anseriformes	USA: OH	North America		1706
KJ568001.1	A/American green-winged teal/Ohio/13OS1777/2013	H7N3	2013-09-14	Anas carolinensis	75836	avian	Anseriformes	USA: OH	North America		1706
KJ568385.1	A/blue-winged teal/Ohio/13OS1773/2013	H7N3	2013-09-14	Spatula discors	75842	avian	Anseriformes	USA: OH	North America		1706
KJ567945.1	A/blue-winged teal/Ohio/13OS2037/2013	H7N1	2013-09-16	Spatula discors	75842	avian	Anseriformes	USA: OH	North America		1706
KY131096.1	A/northern pintail/Alaska/568/2013	H7N3	2013-09-20	Anas acuta	28680	avian	Anseriformes	USA: Izembek National Wildlife Refuge, Alaska	North America		1706
KJ568345.1	A/blue-winged teal/Iowa/13OS2316/2013	H7N3	2013-09-21	Spatula discors	75842	avian	Anseriformes	USA: IA	North America		1706
KJ568393.1	A/American green-winged teal/Wisconsin/13OS3468/2013	H7N3	2013-09-29	Anas carolinensis	75836	avian	Anseriformes	USA: WI	North America		1706
KF922737.1	A/environment/Shenzhen/1/2013	H7N9	2013-10					China	Asia		1665
KP413750.1	A/chicken/Huzhou/3802/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413864.1	A/chicken/Huzhou/4083/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413915.1	A/duck/Huzhou/4227/2013	H7N7	2013-10-24	Anatidae	8830	avian	Anseriformes	China: Huzhou, Zhejiang	Asia		1683
KP413907.1	A/silkie chicken/Huzhou/4213/2013	H7N9	2013-10-24	Gallus gallus	9031	avian	Galliformes	China: Huzhou, Zhejiang	Asia		1683
KP413974.1	A/silkie chicken/Shaoxing/5130/2013	H7N9	2013-10-28	Gallus gallus	9031	avian	Galliformes	China: Shaoxing, Zhejiang	Asia		1683
CY207030.1	A/yellow-billed teal/Chile/9/2013	H7N6	2013-11-13	Anas flavirostris	75845	avian	Anseriformes	Chile	South America	Egg Passage 1 passage(s)	1697
KP417078.1	A/duck/Jiangxi/26175/2013	H7N3	2013-11-22	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
MF630373.1	A/chicken/Zhejiang/S4008/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF630405.1	A/chicken/Zhejiang/S4079/2013	H7N9	2013-12-08	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414194.1	A/chicken/Shenzhen/801/2013	H7N9	2013-12-09	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413198.1	A/chicken/Shenzhen/898/2013	H7N9	2013-12-09	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
MF682643.1	A/mallard duck/Netherlands/11/2013	H7N7	2013-12-09	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KP413166.1	A/chicken/Shenzhen/727/2013	H7N9	2013-12-10	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KX979399.1	A/mallard duck/Netherlands/13/2013	H7N7	2013-12-10	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KP413257.1	A/silkie chicken/Shenzhen/2134/2013	H7N9	2013-12-13	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
KP413297.1	A/silkie chicken/Dongguan/3049/2013	H7N9	2013-12-18	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413435.1	A/chicken/Dongguan/3491/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413499.1	A/chicken/Dongguan/3582/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413635.1	A/chicken/Dongguan/4063/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413708.1	A/chicken/Dongguan/4251/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413603.1	A/silkie chicken/Dongguan/3980/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP413555.1	A/silkie chicken/Shenzhen/3782/2013	H7N9	2013-12-19	Gallus gallus	9031	avian	Galliformes	China: Shenzhen, Guangdong	Asia		1683
MK327750.1	A/blue-winged teal/Guatemala/CIP049-H121-09/2014	H7N7	2014	Spatula discors	75842	avian	Anseriformes	Guatemala	North America	embryonated egg	1731
MK327782.1	A/blue-winged teal/Guatemala/CIP049-H121-14/2014	H7N7	2014	Spatula discors	75842	avian	Anseriformes	Guatemala	North America	embryonated egg	1731
PQ208054.1	A/chicken/Estado-de-Mexico/21-14/2014	H7N3	2014	Gallus gallus	9031	avian	Galliformes	Mexico: Estado-de-Mexico	North America		1758
KY551135.1	A/mallard/Louisiana/15-004158-3/2014	H7N3	2014	Anas platyrhynchos	8839	avian	Anseriformes	USA: LaSalle Parish, Louisiana	North America		1683
KJ411975.1	A/Shanghai/01/2014	H7N9	2014-01-03	Homo sapiens	9606	human	Primates	China	Asia		1710
MF630021.1	A/chicken/Guangdong/SD002/2014	H7N9	2014-01-09	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414138.1	A/Shenzhen/SP-W1/2014	H7N9	2014-01-14	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
KP417033.1	A/duck/Jiangxi/5467/2014	H7N3	2014-01-19	Anatidae	8830	avian	Anseriformes	China: Nanchang, Jiangxi	Asia		1683
MF630181.1	A/chicken/Guangxi/SD006/2014	H7N9	2014-01-24	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
OL371247.1	A/wild duck/Victoria/14-0228-55/2014	H7N3	2014-01-31	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Victoria	Oceania		1683
KP417414.1	A/chicken/Jiangxi/9513/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP414835.1	A/silkie chicken/Jiangxi/9469/2014	H7N9	2014-02-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
MF630221.1	A/chicken/Hunan/SD017/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP414907.1	A/chicken/Jiangxi/10870/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415107.1	A/chicken/Jiangxi/10958/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415115.1	A/chicken/Jiangxi/10959/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415139.1	A/chicken/Jiangxi/10963/2014	H7N9	2014-02-18	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP415956.1	A/chicken/Dongguan/237/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415478.1	A/chicken/Dongguan/536/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416088.1	A/chicken/Dongguan/835/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416104.1	A/chicken/Dongguan/843/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415502.1	A/silkie chicken/Dongguan/635/2014	H7N9	2014-02-20	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416271.1	A/chicken/Dongguan/1230/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415698.1	A/chicken/Dongguan/1374/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416422.1	A/chicken/Dongguan/1533/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415866.1	A/chicken/Dongguan/1619/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415900.1	A/chicken/Dongguan/1673/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416454.1	A/chicken/Dongguan/1690/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP415658.1	A/silkie chicken/Dongguan/1264/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416438.1	A/silkie chicken/Dongguan/1641/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
KP416189.1	A/silkie chicken/Dongguan/969/2014	H7N9	2014-02-21	Gallus gallus	9031	avian	Galliformes	China: Dongguan, Guangdong	Asia		1683
MN585891.1	A/Guangdong/8H008/2014	H7N9	2014-02-27	Homo sapiens	9606	human	Primates	China: Guangdong	Asia		1731
MW265093.1	A/chicken/Shandong/SDL107/2014	H7N9	2014-03-01	Gallus gallus	9031	avian	Galliformes	China: Shandong	Asia		1683
KP416542.1	A/chicken/Shantou/1554/2014	H7N9	2014-03-05	Gallus gallus	9031	avian	Galliformes	China: Shantou, Guangdong	Asia		1683
KP416630.1	A/Shenzhen/SP113/2014	H7N9	2014-03-12	Homo sapiens	9606	human	Primates	China: Shenzhen, Guangdong	Asia		1683
MF630125.1	A/chicken/Guangdong/SD029/2014	H7N9	2014-03-14	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KP417578.1	A/chicken/Jiangxi/12201/2014	H7N9	2014-03-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP417642.1	A/chicken/Jiangxi/12247/2014	H7N9	2014-03-16	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP418151.1	A/silkie chicken/Shantou/2050/2014	H7N9	2014-03-25	Gallus gallus	9031	avian	Galliformes	China: Shantou, Guangdong	Asia		1683
KY550739.1	A/northern shoveler/California/AH0007019/2014	H7N3	2014-03-28	Spatula clypeata	75838	avian	Anseriformes	USA: Butte County, California	North America		1683
KT887259.1	A/blue-winged teal/Louisiana/UGAI14-106/2014	H7N1	2014-03-29	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KT887315.1	A/blue-winged teal/Louisiana/UGAI14-191/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KT887323.1	A/blue-winged teal/Louisiana/UGAI14-209/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KT887339.1	A/blue-winged teal/Louisiana/UGAI14-261/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KY063748.1	A/blue-winged teal/Lousiana/UGAI14-0192/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063756.1	A/blue-winged teal/Lousiana/UGAI14-0203/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063764.1	A/blue-winged teal/Lousiana/UGAI14-0204/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063772.1	A/blue-winged teal/Lousiana/UGAI14-0205/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063780.1	A/blue-winged teal/Lousiana/UGAI14-0206/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063788.1	A/blue-winged teal/Lousiana/UGAI14-0207/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063796.1	A/blue-winged teal/Lousiana/UGAI14-0208/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063804.1	A/blue-winged teal/Lousiana/UGAI14-0210/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063812.1	A/blue-winged teal/Lousiana/UGAI14-0211/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063820.1	A/blue-winged teal/Lousiana/UGAI14-0217/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063828.1	A/blue-winged teal/Lousiana/UGAI14-0218/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063844.1	A/blue-winged teal/Lousiana/UGAI14-0236/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063852.1	A/blue-winged teal/Lousiana/UGAI14-0322/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063868.1	A/blue-winged teal/Lousiana/UGAI14-0345/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063876.1	A/blue-winged teal/Lousiana/UGAI14-0373/2014	H7N7	2014-03-30	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KP417706.1	A/chicken/Jiangxi/13210/2014	H7N9	2014-03-30	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KM244100.1	A/chicken/Delaware/10851/2014	H7N7	2014-04-02	Gallus gallus	9031	avian	Galliformes	USA: DE	North America		1683
KT887386.1	A/blue-winged teal/Louisiana/UGAI14-523/2014	H7N3	2014-04-04	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KP417878.1	A/chicken/Jiangxi/13548/2014	H7N9	2014-04-06	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KY221844.1	A/chicken/Guangdong/MCX/2014	H7N9	2014-04-09	Gallus gallus	9031	avian	Galliformes	China: Guangdong	Asia		1683
KP417454.1	A/chicken/Jiangxi/13491/2014	H7N9	2014-04-11	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP417486.1	A/chicken/Jiangxi/13513/2014	H7N9	2014-04-11	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP417502.1	A/chicken/Jiangxi/13519/2014	H7N9	2014-04-11	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KT887394.1	A/blue-winged teal/Louisiana/UGAI14-816/2014	H7N3	2014-04-12	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KT887410.1	A/blue-winged teal/Louisiana/UGAI14-842/2014	H7N3	2014-04-12	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KT887418.1	A/blue-winged teal/Louisiana/UGAI14-845/2014	H7N7	2014-04-12	Spatula discors	75842	avian	Anseriformes	USA: LA	North America		1706
KY063960.1	A/blue-winged teal/Lousiana/UGAI14-0747/2014	H7N7	2014-04-12	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063968.1	A/blue-winged teal/Lousiana/UGAI14-0751/2014	H7N7	2014-04-12	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KY063976.1	A/blue-winged teal/Lousiana/UGAI14-0817/2014	H7N7	2014-04-12	Spatula discors	75842	avian	Anseriformes	USA: St. Landry Parish, Louisiana	North America		1706
KP417929.1	A/chicken/Jiangxi/14033/2014	H7N9	2014-04-13	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
KP418038.1	A/chicken/Shantou/2537/2014	H7N9	2014-04-16	Gallus gallus	9031	avian	Galliformes	China: Shantou, Guangdong	Asia		1683
KP418062.1	A/chicken/Shantou/2546/2014	H7N9	2014-04-16	Gallus gallus	9031	avian	Galliformes	China: Shantou, Guangdong	Asia		1683
KX254925.1	A/yellow-billed pintail/Chile/10/2014	H7N3	2014-04-17	Anas georgica	75847	avian	Anseriformes	Chile	South America		1717
CY207221.1	A/yellow-billed pintail/Chile/10/2014	H7N3	2014-04-17	Anas georgica	75847	avian	Anseriformes	Chile	South America	Egg Passage 2 passage(s)	1696
CY207229.1	A/yellow-billed pintail/Chile/11/2014	H7N3	2014-04-24	Anas georgica	75847	avian	Anseriformes	Chile	South America	Egg Passage 1 passage(s)	1697
KX101199.1	A/yellow-billed teal/Chile/12/2014	H7N3	2014-04-26	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1711
CY207237.1	A/yellow-billed teal/Chile/12/2014	H7N3	2014-04-26	Anas flavirostris	75845	avian	Anseriformes	Chile	South America	Egg Passage 1 passage(s)	1697
KP418094.1	A/chicken/Jiangxi/15044/2014	H7N9	2014-04-27	Gallus gallus	9031	avian	Galliformes	China: Nanchang, Jiangxi	Asia		1683
MW265101.1	A/chicken/Jiangsu/WJ137/2014	H7N9	2014-05-01	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
MF630325.1	A/chicken/Ningxia/S1152/2014	H7N9	2014-05-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KT887291.1	A/ruddy turnstone/New Jersey/UGAI14-1719/2014	H7N3	2014-05-17	Arenaria interpres	54971	avian	Charadriiformes	USA: NJ	North America		1706
KT887283.1	A/ruddy turnstone/New Jersey/UGAI14-1343/2014	H7N3	2014-05-19	Arenaria interpres	54971	avian	Charadriiformes	USA: NJ	North America		1706
KT887267.1	A/ruddy turnstone/New Jersey/UGAI14-1204/2014	H7N3	2014-05-24	Arenaria interpres	54971	avian	Charadriiformes	USA: NJ	North America		1706
KY463777.1	A/mallard/Ohio/14OS0820/2014	H7N3	2014-07-11	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1683
KY465626.1	A/mallard/Ohio/14OS0834/2014	H7N3	2014-07-11	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1683
KY463937.1	A/mallard/Ohio/14OS840/2014	H7N3	2014-07-11	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1683
KY463789.1	A/mallard/Ohio/14OS842/2014	H7N3	2014-07-11	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1683
KP418224.1	A/chicken/Shantou/4833/2014	H7N9	2014-07-22	Gallus gallus	9031	avian	Galliformes	China: Shantou, Guangdong	Asia		1683
KU740204.1	A/pheasant/New Jersey/26996-2/2014	H7N3	2014-08-19	Phasianinae	9072	avian	Galliformes	USA: New Jersey	North America		1683
KT338505.1	A/northern pintail/Alaska/619/2014	H7N4	2014-09-22	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1706
MF147813.1	A/mallard duck/Netherlands/24/2014	H7N3	2014-09-30	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
KT338491.1	A/bufflehead/Alaska/594/2014	H7N4	2014-10-16	Bucephala albeola	279934	avian	Anseriformes	USA: AK	North America		1706
KT338404.1	A/northern pintail/Alaska/471/2014	H7N4	2014-10-19	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1706
MF630445.1	A/duck/Guangxi/SDY129/2014	H7N9	2014-10-23	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MF145769.1	A/mallard duck/Netherlands/8/2014	H7N5	2014-10-28	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
MW265113.1	A/chicken/Jiangsu/TM137/2014	H7N9	2014-11-01	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
MW265295.1	A/chicken/Jiangsu/WJ170/2014	H7N9	2014-11-01	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
MF629957.1	A/chicken/Fujian/S4215/2014	H7N9	2014-11-04	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
